Specified Values,Specified Attribute Names,Class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_7, R_12, R_14, R_15",1.0,0.30794614765743855,0.8888888888888888,1,57.98176,9800,9085,0.35,0.0004250613755140078,8,9,False
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_0, R_3, R_5",1.0,0.10737418240000006,0.8,2,44.7019143900758,9997,9086,0.3,0.007905190278856852,16,20,False
"0.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_7",0.0,0.0683823953129502,0.7647058823529411,1,48.36919722273632,9976,9088,0.2,0.0003545921597413501,39,51,False
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_5, R_8, R_12",1.0,0.03457161303360778,0.7142857142857143,1,40.2286629888,9981,9089,0.3,0.0002949143114163624,10,14,False
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_2, R_11, R_14",1.0,1.0,1.0,1,41.333333333333336,9954,9090,0.4,0.00030301259432700316,3,3,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_3, R_11, R_12",1.0,1.0,1.0,1,41.383936000000006,9914,9091,0.3,0.00030338355993925794,10,10,False
"0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_3, R_11",1.0,0.04866434177987885,0.7391304347826086,1,49.85089378327363,9942,9091,0.25,0.004862819836939482,17,23,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_5, R_13, R_15",1.0,1.0,1.0,1,54.2339072,9886,9092,0.35,0.0003975860545442403,11,11,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_13, R_15",1.0,1.0,1.0,1,56.2,9886,9106,0.35,0.00041199938228655427,5,5,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_2, R_8, R_9, R_10",1.0,0.0009765625,0.5,1,68.0,9392,9116,0.35,0.0004985045906670051,1,2,False
"1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_1, R_2, R_11",1.0,1.0,1.0,1,35.25,9997,9119,0.3,0.00025841598266194017,4,4,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_5, R_8, R_10, R_13",0.0,1.0,1.0,1,38.8,9896,9120,0.4,0.0002844408546747029,5,5,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_0, R_2",1.0,1.0,1.0,1,49.02241678828851,9983,9121,0.25,0.00035938087962578065,36,36,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_2, R_10, R_12",1.0,0.13443063274931202,0.8181818181818182,1,55.81167359999999,9992,9125,0.3,0.0004091525809177719,9,11,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, R_0, R_2, R_5, R_12",0.0,0.13443063274931202,0.8181818181818182,1,56.4828288,9923,9126,0.3,0.000414072786039096,9,11,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_6, R_8, R_11, R_12",0.0,1.0,1.0,1,51.12,9959,9127,0.35,0.0003747581569837838,7,7,False
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_8",0.0,1.0,1.0,2,47.6392832,9700,9128,0.3,0.0006984823932731039,11,11,False
"0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_7",1.0,0.059694730941804504,0.7543859649122807,1,48.18930261125214,9994,9129,0.2,0.0038321343476214677,43,57,False
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_3, R_7",1.0,0.13443063274931202,0.8181818181818182,1,43.73054010091372,9994,9129,0.25,0.0003205863969507801,18,22,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_3, R_1, R_2, R_3, R_5, R_12, R_13",0.0,0.1615055828898458,0.8333333333333334,1,49.760000000000005,9923,9133,0.4,0.0003647880651704438,5,6,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_14",0.0,1.0240000000000006e-07,0.2,1,34.26272,9809,9137,0.3,0.0002511782824814443,2,10,False
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_1, R_5, R_8, R_11, R_12",0.0,1.0,1.0,2,47.0,9785,9138,0.4,0.0006891092870985071,2,2,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_2, R_7, R_13",0.0,0.21405831560130767,0.8571428571428571,1,40.852244889599994,9948,9140,0.3,0.00029948575906644555,12,14,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_8, R_10",0.0,1.0,1.0,3,39.454057471999995,9906,9145,0.3,0.000867707151627876,13,13,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_8",0.0,0.00020904132382940202,0.42857142857142855,1,47.0996405248,9905,9145,0.3,0.00034528510324086044,6,14,False
"1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_8, R_14",1.0,0.03964724078394644,0.7241379310344828,1,40.06202709560938,9979,9149,0.25,0.004796738422603873,21,29,False
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_8",0.0,0.003712098683732816,0.5714285714285714,1,53.2048607232,9864,9159,0.3,0.0003900421664163799,8,14,False
"0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_2, R_13",0.0,0.10737418240000006,0.8,1,51.751814496604524,9947,9162,0.25,0.0003793899573809503,20,25,False
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_2, R_3",0.0,0.029778194890795612,0.7037037037037037,1,44.43486387004269,9958,9162,0.25,0.007083559889388172,19,27,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_12, R_14, R_15",1.0,1.0,1.0,2,60.4873728,9932,9163,0.3,0.0008868597946525453,11,11,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_0, R_1, R_9, R_15",0.0,1.693508780843028e-05,0.3333333333333333,1,53.72351999999999,9998,9165,0.35,0.0003938444315704509,3,9,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_2, R_4, R_9",0.0,0.07253815028640576,0.7692307692307693,1,48.316656640000005,9875,9174,0.3,0.00035420698736355054,10,13,False
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_5, R_14",1.0,1.0,1.0,1,35.69184,9946,9179,0.3,0.0002616550895492976,10,10,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_0, R_2, R_10, R_12",1.0,1.0,1.0,1,60.5,9874,9180,0.35,0.0004435224666963796,4,4,False
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_8, R_12",0.0,0.04866434177987885,0.7391304347826086,1,35.378506566256036,9915,9181,0.25,0.003451077613164232,17,23,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_8, R_9, R_13",0.0,0.009094947017729282,0.625,1,40.6832,9806,9181,0.3,0.00029824649945623386,5,8,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_2, A_3, R_5, R_7, R_11, R_15",0.0,0.30794614765743855,0.8888888888888888,1,53.9264,9976,9185,0.3,0.00039533173467860567,8,9,False
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_4",0.0,1.0,1.0,2,44.74921132055194,9984,9187,0.25,0.0006561084491771488,26,26,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_3, R_4, R_5, R_10",0.0,0.08101311022241207,0.7777777777777778,1,52.856,9950,9187,0.35,0.000387484685945518,7,9,False
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_13",0.0,0.0009765625,0.5,1,35.6515712,9811,9188,0.3,0.00026135988099546453,6,12,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_11, R_15",0.0,1.0,1.0,2,54.466725683199996,9990,9191,0.3,0.0007985856703434021,14,14,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_1, R_4",0.0,1.0,1.0,1,56.519999999999996,9923,9197,0.35,0.00041434528624263424,6,6,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_3, R_12, R_14",0.0,1.0,1.0,1,45.777727999999996,9736,9201,0.3,0.00033559422879861025,10,10,False
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_6, R_12, R_13, R_14",0.0,1.0,1.0,1,51.656,9918,9201,0.35,0.00037868754611021787,8,8,False
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_2, R_5, R_14",1.0,0.017341529915832606,0.6666666666666666,1,42.48903936000001,9993,9202,0.3,0.0003114850172645746,8,12,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_10, R_11",1.0,1.0,1.0,2,38.788630425600005,9992,9204,0.25,0.0005687150097896315,15,15,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_7, R_9, R_11",1.0,1.0,1.0,1,40.333333333333336,9355,9204,0.4,0.00029568164446425307,3,3,False
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_9, R_12",0.0,1.0,1.0,1,59.333333333333336,9472,9205,0.35,0.0004349696918565045,3,3,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_2, R_11, R_15",0.0,1.0,1.0,1,52.71160688639999,9990,9210,0.3,0.00038642614726918994,15,15,False
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_0, R_1, R_5, R_13",1.0,1.0,1.0,1,43.75,9604,9212,0.35,0.0003207290564953158,4,4,False
"1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_1, R_4, R_9, R_10",1.0,0.2630755761638284,0.875,1,45.147200000000005,9985,9214,0.35,0.00033097185964355025,7,8,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_7, R_11",1.0,1.0,1.0,1,38.2,9992,9215,0.35,0.0002800422847570529,6,6,False
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_7",1.0,3.625096370832828e-06,0.2857142857142857,1,47.8143684608,9988,9217,0.3,0.00035052473790518325,4,14,False
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_1, R_6",0.0,0.18286806033409508,0.84375,1,43.767731650380924,9889,9220,0.25,0.0003208590463352422,27,32,False
"0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_0, R_2, R_4, R_10, R_12",1.0,1.0,1.0,1,68.0,9831,9221,0.4,0.0004985045906670051,2,2,False
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_3, R_5, R_7",1.0,0.012054376104299195,0.6428571428571429,1,44.9578288128,9911,9223,0.3,0.00032958358896473754,9,14,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_12, R_14, R_15",0.0,1.0,1.0,1,57.13024,9967,9224,0.3,0.00041881892508687885,9,9,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_3, R_2, R_7, R_13, R_15",0.0,0.000376507118583527,0.45454545454545453,1,48.5419136,9827,9225,0.3,0.00035585833484354603,5,11,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_3, R_9, R_10, R_12, R_14",0.0,1.0,1.0,1,45.0,9896,9228,0.4,0.0003298927438237534,3,3,False
"1.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_14",0.0,0.16917666206614587,0.8372093023255814,2,46.37598256816507,9974,9228,0.2,0.0006799600060859792,36,43,False
"0.0, 0.0, 1.0, 1.0","A_1, A_3, R_0, R_2",1.0,0.052739281057312744,0.7450980392156863,1,41.9800502759767,9983,9229,0.2,0.003778634045025384,38,51,False
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_6, R_7, R_15",1.0,0.056313514709472656,0.75,1,41.7264,9987,9231,0.3,0.00030589414635305475,6,8,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_4, R_5, R_11",0.0,0.00010485760000000006,0.4,1,51.0,9479,9232,0.35,0.00037387844300025384,2,5,False
"1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_9",1.0,1.0,1.0,3,42.37356974195959,9996,9233,0.25,0.0009319155458521483,28,28,False
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_3, R_8, R_10, R_12, R_15",0.0,1.0,1.0,1,35.5,9716,9237,0.35,0.0002602487201276277,2,2,False
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_3, R_2, R_3, R_11, R_12, R_14, R_15",1.0,0.0009765625,0.5,1,65.5,9434,9239,0.4,0.00048017721601012996,1,2,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_1, R_3, R_5, R_6, R_9",1.0,1.0,1.0,1,53.0,9757,9243,0.4,0.000388540342725754,2,2,False
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_3, R_3, R_10, R_13",0.0,0.30794614765743855,0.8888888888888888,1,38.806400000000004,9974,9244,0.3,0.00028448777275382457,8,9,False
"0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_5, R_14",1.0,0.03457161303360778,0.7142857142857143,1,35.5398278144,9946,9246,0.25,0.00026054069583813697,10,14,False
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_3, R_5, R_14",1.0,0.10737418240000006,0.8,2,36.0,9946,9246,0.3,0.0005278283901180054,4,5,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_4, R_5, R_12, R_14",0.0,0.10737418240000006,0.8,1,52.4,9834,9249,0.35,0.0003841417728081039,4,5,False
"0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_3, R_6",1.0,0.03457161303360778,0.7142857142857143,1,51.04068548546148,9983,9250,0.25,0.007008465490096022,20,28,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_3, R_9, R_10",1.0,0.18814528037496547,0.8461538461538461,1,55.513697792,9957,9250,0.3,0.0004069681352090116,11,13,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_2, R_7, R_10",0.0,1.0,1.0,1,49.791999999999994,9948,9251,0.4,0.0003650226555660517,7,7,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_11",0.0,1.0,1.0,1,47.68,9972,9253,0.3,0.0003495396894559236,7,7,False
"1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_12, R_13",0.0,0.03457161303360778,0.7142857142857143,1,42.4909448192,9867,9257,0.25,0.0003114989860904353,10,14,False
"0.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_2, R_14",0.0,0.0773562625552248,0.7741935483870968,1,41.45357298804011,9944,9259,0.25,0.00030389406520717286,24,31,False
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_6, R_10",0.0,1.0,1.0,2,57.2,9923,9261,0.35,0.0008386606642986087,5,5,False
"1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_13",1.0,0.17490122876598085,0.84,2,44.554598479859024,9993,9266,0.25,0.0006532550552216144,21,25,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_3, R_3, R_8, R_10, R_12, R_15",0.0,0.1,1.0,1,37.0,9271,9271,0.4,0.0002712451449217528,0,0,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_9, R_12, R_15",1.0,0.03457161303360778,0.7142857142857143,1,39.16662753280001,9981,9272,0.3,0.00028712858273596353,10,14,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_2, R_3, R_7, R_12",0.0,0.056313514709472656,0.75,1,39.0,9703,9274,0.35,0.0002859070446472529,3,4,False
"0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_9",1.0,5.499366670846939e-05,0.375,1,54.829103353856,9945,9277,0.25,0.00040194940770666034,6,16,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_3, R_10",1.0,1.0,1.0,1,54.662254080000004,9957,9277,0.3,0.0004007262440453858,13,13,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, R_7, R_10, R_12, R_14, R_15",1.0,0.1615055828898458,0.8333333333333334,1,57.38872576,9932,9279,0.3,0.0004207138712336737,10,12,False
"0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_8, R_9, R_13",0.0,0.1615055828898458,0.8333333333333334,1,60.08,9998,9280,0.3,0.00044044346775402453,5,6,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_8, R_12, R_14",0.0,1.0,1.0,1,52.333333333333336,9807,9281,0.35,0.00038365304281725394,3,3,False
"0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_5",1.0,0.09405385072968116,0.7894736842105263,1,38.056059742210536,9988,9284,0.2,0.000278987065943967,30,38,False
"0.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_9",1.0,0.0740636083547924,0.7708333333333334,1,48.303887072111344,9996,9287,0.2,0.0003541133743015898,37,48,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_0, R_8, R_9",1.0,0.006046617599999997,0.6,1,43.55315490673787,9996,9287,0.25,0.034192684587680405,12,20,False
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_2, R_3, R_11, R_12, R_13",0.0,1.0,1.0,1,61.0,9776,9288,0.4,0.0004471879416277546,2,2,False
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_5, R_8",1.0,1.0,1.0,1,41.519999999999996,9999,9295,0.35,0.0003043810383013831,6,6,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_5, R_13",1.0,0.09669935836937649,0.7916666666666666,1,47.476942873983475,9993,9299,0.25,0.00034805108784582235,19,24,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_3, R_1, R_5, R_8, R_10, R_12, R_13",1.0,0.056313514709472656,0.75,1,42.25,9946,9299,0.35,0.00030973263170119066,3,4,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, R_4, R_5, R_6, R_10",0.0,0.06428888932339942,0.76,1,46.299578846226666,9958,9300,0.25,0.00341874888299854,19,25,False
"1.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_14",1.0,0.056313514709472656,0.75,1,41.224025099739464,9989,9301,0.2,0.0034750722945635607,36,48,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_2, R_3, R_14, R_15",0.0,0.10737418240000006,0.8,1,51.6,9918,9307,0.35,0.0003782770129179039,4,5,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_5, R_7, R_11, R_12",0.0,1.0,1.0,1,41.0,9683,9308,0.45,0.0003005689443727531,1,1,False
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_7, R_8",0.0,1.0,1.0,2,51.7952,9948,9311,0.3,0.0007594160286622254,8,8,False
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_2, R_11, R_12, R_14",0.0,0.0023312328394264987,0.5454545454545454,1,50.9642496,9958,9311,0.3,0.0003736163586102806,6,11,False
"0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_3",0.0,8.881784197001252e-06,0.3125,2,50.816392036352,9673,9316,0.25,0.0007450648444486974,5,16,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_9, R_11",1.0,1.0,1.0,4,42.52344832,9952,9318,0.3,0.0012469490705006557,12,12,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_4, R_5, R_7",0.0,0.00020904132382940202,0.42857142857142855,1,43.672,9846,9320,0.3,0.00032015724240602126,3,7,False
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_9, R_11",0.0,1.0,1.0,2,55.4736,9982,9321,0.3,0.0008133483606125051,8,8,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_7, R_8, R_13, R_14",1.0,0.056313514709472656,0.75,1,58.5,9994,9324,0.35,0.0004288605669708794,3,4,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_8, R_11, R_14",0.0,0.006046617599999997,0.6,1,47.967296,9823,9325,0.3,0.00035164584202769224,6,10,False
"0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_3, R_0, R_4, R_13",1.0,0.07015616050000682,0.7666666666666667,1,44.444436122120784,9983,9328,0.25,0.00032581993288946585,23,30,False
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_3, R_7, R_10",1.0,0.1253815679310719,0.8125,1,41.091186245632,9934,9333,0.25,0.00030123742616765373,13,16,False
"1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_2, R_13, R_15",1.0,0.2630755761638284,0.875,1,42.7936,9916,9338,0.3,0.0003137177360465816,7,8,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_3, R_0, R_4, R_5",0.0,0.12086380610771207,0.8095238095238095,1,52.265992690995034,9950,9339,0.25,0.0003831593719445465,17,21,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_2, R_11",0.0,1.0,1.0,1,46.0,9972,9343,0.35,0.00033722369368650347,3,3,False
"0.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_6, R_7",1.0,0.007264434303609265,0.6111111111111112,1,47.735577179095046,9920,9350,0.25,0.0003499471229693825,11,18,False
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_5, R_14, R_15",0.0,1.0,1.0,1,55.5776,9921,9351,0.3,0.00040743659909197856,9,9,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_2, R_5, R_11, R_15",0.0,1.0,1.0,1,46.0,9503,9351,0.4,0.00033722369368650347,2,2,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_13, R_15",1.0,0.13443063274931202,0.8181818181818182,2,45.8514685386482,9963,9353,0.25,0.0006722696339805848,18,22,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_8",0.0,1.0,1.0,1,41.71392,9976,9354,0.3,0.00030580265609876764,9,9,False
"0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_2, R_13, R_15",0.0,0.30794614765743855,0.8888888888888888,1,51.68608,9814,9356,0.3,0.0003789080610820894,8,9,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_12, R_13, R_14",1.0,0.13443063274931202,0.8181818181818182,1,48.512512,9902,9359,0.3,0.0003556427931880614,9,11,False
"0.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_5",1.0,0.006046617599999997,0.6,1,56.080192,9945,9360,0.3,0.00041112107584539786,6,10,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_2, R_3",0.0,1.0240000000000006e-07,0.2,1,40.204544,9972,9373,0.3,0.0002947374963187294,2,10,False
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_8, R_12, R_14",1.0,1.0,1.0,1,42.666666666666664,9824,9376,0.35,0.0003127871941440032,3,3,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_12, R_14, R_15",1.0,0.10737418240000006,0.8,1,57.83575773184,9932,9377,0.25,0.00042399104020627903,12,15,False
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_3, R_4, R_9, R_14",1.0,0.009094947017729282,0.625,1,48.369167138815996,9952,9381,0.25,0.00035459193919763857,10,16,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_1, A_3, R_3, R_6, R_12, R_14, R_15",0.0,1.0,1.0,1,46.0,9608,9383,0.35,0.00033722369368650347,1,1,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_1, R_3, R_15",1.0,1.0,1.0,2,57.36,9942,9384,0.35,0.0008410065682546887,6,6,False
"0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_3, R_0, R_2, R_3",0.0,0.3288161986316662,0.8947368421052632,1,48.64833434130841,9947,9385,0.25,0.0003566384999624347,17,19,False
"0.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, A_3, R_2, R_8, R_9",0.0,0.13443063274931202,0.8181818181818182,1,48.5833216,9917,9385,0.3,0.00035616189481546274,9,11,False
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_2, A_3, R_0, R_9, R_13, R_15",0.0,0.2630755761638284,0.875,1,50.872,9982,9390,0.3,0.00037294008141782186,7,8,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_4, R_7",0.0,0.08618797774714908,0.782608695652174,1,37.45492761182543,9976,9393,0.25,0.0002745801964352257,18,23,False
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_5, R_6, R_8, R_10, R_11",0.0,1.0,1.0,1,56.666666666666664,9832,9393,0.45,0.00041542049222250424,3,3,False
